,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,ticker
2017-09-28,9.0,9.0,8.66,8.99,6.7763,20084500,0.0,1.0,CAML3
2017-09-29,8.95,9.09,8.89,9.0,6.7839,4560500,0.0,1.0,CAML3
2017-10-02,9.08,9.08,8.95,9.0,6.7839,1836900,0.0,1.0,CAML3
2017-10-03,9.05,9.05,8.93,8.96,6.7537,5428400,0.0,1.0,CAML3
2017-10-04,8.75,8.78,8.51,8.66,6.5276,6089500,0.0,1.0,CAML3
2017-10-05,8.69,8.8,8.56,8.7,6.5577,1150300,0.0,1.0,CAML3
2017-10-06,8.64,8.74,8.6,8.74,6.5879,1573400,0.0,1.0,CAML3
2017-10-09,8.74,8.74,8.55,8.55,6.4447,1211700,0.0,1.0,CAML3
2017-10-10,8.68,8.73,8.45,8.6,6.4824,2256200,0.0,1.0,CAML3
2017-10-11,8.68,8.68,8.47,8.55,6.4447,1121000,0.0,1.0,CAML3
2017-10-13,8.6,8.63,8.5,8.6,6.4824,724400,0.0,1.0,CAML3
2017-10-16,8.54,8.74,8.36,8.45,6.3693,2004000,0.0,1.0,CAML3
2017-10-18,8.37,8.44,8.13,8.25,6.2185,1768000,0.0,1.0,CAML3
2017-10-19,8.15,8.34,8.1,8.34,6.2864,958600,0.0,1.0,CAML3
2017-10-20,8.34,8.66,8.26,8.65,6.52,3731800,0.0,1.0,CAML3
2017-10-23,8.7,8.7,8.5,8.6,6.4824,1063500,0.0,1.0,CAML3
2017-10-24,8.55,8.69,8.53,8.62,6.4974,1889000,0.0,1.0,CAML3
2017-10-25,8.62,8.64,8.52,8.6,6.4824,1226800,0.0,1.0,CAML3
2017-10-26,8.58,8.6,8.46,8.5,6.407,1531100,0.0,1.0,CAML3
2017-10-27,8.46,8.49,8.25,8.4,6.3316,2095200,0.0,1.0,CAML3
2017-10-30,8.4,8.4,8.16,8.16,6.1507,3144400,0.0,1.0,CAML3
2017-10-31,8.2,8.2,7.92,8.06,6.0753,1907300,0.0,1.0,CAML3
2017-11-01,8.06,8.24,7.91,8.24,6.211,790100,0.0,1.0,CAML3
2017-11-03,8.12,8.24,7.95,8.0,6.0301,1312800,0.0,1.0,CAML3
